theta1_deg,theta2_deg,m00_id1_mcp_delta_mm,m01_id2_mcp_delta_mm,m02_id3_mcp_routing_delta_mm,m03_id4_mcp_routing_delta_mm,m00_id1_invalid_mask,m01_id2_invalid_mask,m02_id3_invalid_mask,m03_id4_invalid_mask
7.4,29.2,-3.997541,-2.012719,-2.252969,1.519357,0,0,0,0
7.4,29.4,-4.017811,-2.033140,-2.266794,1.533159,0,0,0,0
7.4,29.6,-4.038080,-2.053561,-2.280679,1.547019,0,0,0,0
7.4,29.8,-4.058348,-2.073982,-2.294622,1.560937,0,0,0,0
7.4,30.0,-4.078617,-2.094402,-2.308625,1.574913,0,0,0,0
7.4,30.2,-4.098884,-2.114822,-2.322686,1.588945,0,0,0,0
7.4,30.4,-4.119151,-2.135242,-2.336806,1.603036,0,0,0,0
7.4,30.6,-4.139417,-2.155662,-2.350984,1.617183,0,0,0,0
7.4,30.8,-4.159683,-2.176081,-2.365221,1.631388,0,0,0,0
7.4,31.0,-4.179948,-2.196500,-2.379516,1.645651,0,0,0,0
7.4,31.2,-4.200213,-2.216919,-2.393870,1.659970,0,0,0,0
7.4,31.4,-4.220478,-2.237337,-2.408282,1.674347,0,0,0,0
7.4,31.6,-4.240741,-2.257756,-2.422752,1.688781,0,0,0,0
7.4,31.8,-4.261004,-2.278173,-2.437281,1.703272,0,0,0,0
7.4,32.0,-4.281267,-2.298591,-2.451868,1.717819,0,0,0,0
7.4,32.2,-4.301529,-2.319009,-2.466513,1.732424,0,0,0,0
7.4,32.4,-4.321791,-2.339426,-2.481216,1.747086,0,0,0,0
7.4,32.6,-4.342052,-2.359843,-2.495976,1.761804,0,0,0,0
7.4,32.8,-4.362312,-2.380259,-2.510795,1.776579,0,0,0,0
7.4,33.0,-4.382572,-2.400676,-2.525672,1.791411,0,0,0,0
7.4,33.2,-4.402831,-2.421092,-2.540606,1.806299,0,0,0,0
7.4,33.4,-4.423090,-2.441508,-2.555598,1.821244,0,0,0,0
7.4,33.6,-4.443348,-2.461923,-2.570647,1.836245,0,0,0,0
7.4,33.8,-4.463606,-2.482338,-2.585755,1.851303,0,0,0,0
7.4,34.0,-4.483863,-2.502753,-2.600919,1.866417,0,0,0,0
7.4,34.2,-4.504120,-2.523168,-2.616141,1.881587,0,0,0,0
7.4,34.4,-4.524376,-2.543582,-2.631421,1.896813,0,0,0,0
7.4,34.6,-4.544631,-2.563997,-2.646757,1.912096,0,0,0,0
7.4,34.8,-4.564886,-2.584411,-2.662151,1.927434,0,0,0,0
7.4,35.0,-4.585141,-2.604824,-2.677602,1.942829,0,0,0,0
7.4,35.2,-4.605394,-2.625237,-2.693110,1.958280,0,0,0,0
7.4,35.4,-4.625648,-2.645651,-2.708675,1.973787,0,0,0,0
7.4,35.6,-4.645900,-2.666063,-2.724297,1.989350,0,0,0,0
7.4,35.8,-4.666152,-2.686476,-2.739976,2.004969,0,0,0,0
7.4,36.0,-4.686404,-2.706888,-2.755712,2.020644,0,0,0,0
7.4,36.2,-4.706655,-2.727300,-2.771505,2.036374,0,0,0,0
7.4,36.4,-4.726905,-2.747712,-2.787355,2.052161,0,0,0,0
7.4,36.6,-4.747155,-2.768123,-2.803262,2.068003,0,0,0,0
7.4,36.8,-4.767404,-2.788534,-2.819225,2.083900,0,0,0,0
7.4,37.0,-4.787653,-2.808945,-2.835245,2.099854,0,0,0,0
7.4,37.2,-4.807901,-2.829355,-2.851321,2.115862,0,0,0,0
7.4,37.4,-4.828148,-2.849766,-2.867454,2.131926,0,0,0,0
7.4,37.6,-4.848395,-2.870176,-2.883643,2.148046,0,0,0,0
7.4,37.8,-4.868641,-2.890585,-2.899889,2.164220,0,0,0,0
7.4,38.0,-4.888887,-2.910995,-2.916190,2.180450,0,0,0,0
7.4,38.2,-4.909132,-2.931404,-2.932548,2.196734,0,0,0,0
7.4,38.4,-4.929377,-2.951812,-2.948962,2.213074,0,0,0,0
7.4,38.6,-4.949621,-2.972221,-2.965432,2.229469,0,0,0,0
7.4,38.8,-4.969864,-2.992629,-2.981957,2.245919,0,0,0,0
7.4,39.0,-4.990108,-3.013037,-2.998539,2.262423,0,0,0,0
7.4,39.2,-5.010350,-3.033445,-3.015176,2.278982,0,0,0,0
7.4,39.4,-5.030591,-3.053852,-3.031869,2.295596,0,0,0,0
7.4,39.6,-5.050832,-3.074259,-3.048618,2.312264,0,0,0,0
7.4,39.8,-5.071073,-3.094666,-3.065422,2.328987,0,0,0,0
7.4,40.0,-5.091312,-3.115072,-3.082281,2.345764,0,0,0,0
7.4,40.2,-5.111552,-3.135478,-3.099196,2.362595,0,0,0,0
7.4,40.4,-5.131791,-3.155884,-3.116166,2.379481,0,0,0,0
7.4,40.6,-5.152029,-3.176290,-3.133191,2.396421,0,0,0,0
7.4,40.8,-5.172266,-3.196695,-3.150271,2.413415,0,0,0,0
7.4,41.0,-5.192503,-3.217100,-3.167406,2.430463,0,0,0,0
7.4,41.2,-5.212739,-3.237504,-3.184597,2.447565,0,0,0,0
7.4,41.4,-5.232975,-3.257909,-3.201842,2.464721,0,0,0,0
7.4,41.6,-5.253210,-3.278313,-3.219141,2.481931,0,0,0,0
7.4,41.8,-5.273444,-3.298717,-3.236496,2.499194,0,0,0,0
7.4,42.0,-5.293678,-3.319120,-3.253905,2.516512,0,0,0,0
7.4,42.2,-5.313911,-3.339523,-3.271369,2.533882,0,0,0,0
7.4,42.4,-5.334144,-3.359926,-3.288887,2.551306,0,0,0,0
7.4,42.6,-5.354375,-3.380329,-3.306459,2.568784,0,0,0,0
7.4,42.8,-5.374607,-3.400731,-3.324085,2.586315,0,0,0,0
7.4,43.0,-5.394837,-3.421133,-3.341766,2.603899,0,0,0,0
7.4,43.2,-5.415068,-3.441535,-3.359501,2.621536,0,0,0,0
7.4,43.4,-5.435297,-3.461936,-3.377290,2.639226,0,0,0,0
7.4,43.6,-5.455526,-3.482337,-3.395133,2.656969,0,0,0,0
7.4,43.8,-5.475754,-3.502738,-3.413029,2.674766,0,0,0,0
7.4,44.0,-5.495982,-3.523138,-3.430979,2.692615,0,0,0,0
7.4,44.2,-5.516209,-3.543538,-3.448983,2.710516,0,0,0,0
7.4,44.4,-5.536435,-3.563938,-3.467041,2.728471,0,0,0,0
7.4,44.6,-5.556661,-3.584337,-3.485152,2.746478,0,0,0,0
7.4,44.8,-5.576886,-3.604737,-3.503316,2.764537,0,0,0,0
7.4,45.0,-5.597110,-3.625136,-3.521533,2.782649,0,0,0,0
7.4,45.2,-5.617334,-3.645534,-3.539804,2.800813,0,0,0,0
7.4,45.4,-5.637557,-3.665932,-3.558128,2.819030,0,0,0,0
7.4,45.6,-5.657779,-3.686330,-3.576505,2.837298,0,0,0,0
7.4,45.8,-5.678001,-3.706728,-3.594935,2.855619,0,0,0,0
7.4,46.0,-5.698223,-3.727125,-3.613418,2.873991,0,0,0,0
7.4,46.2,-5.718443,-3.747522,-3.631953,2.892416,0,0,0,0
7.4,46.4,-5.738663,-3.767919,-3.650541,2.910892,0,0,0,0
7.4,46.6,-5.758882,-3.788315,-3.669182,2.929420,0,0,0,0
7.4,46.8,-5.779101,-3.808711,-3.687875,2.948000,0,0,0,0
7.4,47.0,-5.799319,-3.829107,-3.706620,2.966631,0,0,0,0
7.4,47.2,-5.819536,-3.849502,-3.725418,2.985314,0,0,0,0
7.4,47.4,-5.839753,-3.869897,-3.744268,3.004048,0,0,0,0
7.4,47.6,-5.859969,-3.890292,-3.763170,3.022833,0,0,0,0
7.4,47.8,-5.880184,-3.910686,-3.782124,3.041670,0,0,0,0
7.4,48.0,-5.900399,-3.931080,-3.801130,3.060557,0,0,0,0
7.4,48.2,-5.920613,-3.951474,-3.820187,3.079496,0,0,0,0
7.4,48.4,-5.940826,-3.971868,-3.839297,3.098485,0,0,0,0
7.4,48.6,-5.961039,-3.992261,-3.858458,3.117526,0,0,0,0
7.4,48.8,-5.981251,-4.012653,-3.877670,3.136617,0,0,0,0
7.4,49.0,-6.001462,-4.033046,-3.896934,3.155758,0,0,0,0
7.4,49.2,-6.021673,-4.053438,-3.916249,3.174951,0,0,0,0
7.4,49.4,-6.041883,-4.073830,-3.935616,3.194193,0,0,0,0
7.4,49.6,-6.062092,-4.094221,-3.955033,3.213486,0,0,0,0
7.4,49.8,-6.082301,-4.114613,-3.974502,3.232830,0,0,0,0
7.4,50.0,-6.102509,-4.135003,-3.994021,3.252223,0,0,0,0
7.4,50.2,-6.122715,-4.155394,-4.013592,3.271667,0,0,0,0
7.4,50.4,-6.142922,-4.175784,-4.033213,3.291161,0,0,0,0
7.4,50.6,-6.163128,-4.196174,-4.052885,3.310704,0,0,0,0
7.4,50.8,-6.183333,-4.216563,-4.072607,3.330297,0,0,0,0
7.4,51.0,-6.203538,-4.236952,-4.092379,3.349940,0,0,0,0
7.4,51.2,-6.223742,-4.257341,-4.112202,3.369633,0,0,0,0
7.4,51.4,-6.243945,-4.277730,-4.132075,3.389375,0,0,0,0
7.4,51.6,-6.264147,-4.298118,-4.151999,3.409167,0,0,0,0
7.4,51.8,-6.284349,-4.318505,-4.171972,3.429008,0,0,0,0
7.4,52.0,-6.304550,-4.338893,-4.191995,3.448898,0,0,0,0
7.4,52.2,-6.324750,-4.359280,-4.212068,3.468837,0,0,0,0
7.4,52.4,-6.344950,-4.379667,-4.232191,3.488825,0,0,0,0
7.4,52.6,-6.365149,-4.400053,-4.252363,3.508862,0,0,0,0
7.4,52.8,-6.385347,-4.420439,-4.272585,3.528949,0,0,0,0
7.4,53.0,-6.405545,-4.440825,-4.292856,3.549083,0,0,0,0
7.4,53.2,-6.425742,-4.461210,-4.313176,3.569267,0,0,0,0
7.4,53.4,-6.445938,-4.481595,-4.333546,3.589499,0,0,0,0
7.4,53.6,-6.466133,-4.501980,-4.353964,3.609779,0,0,0,0
7.4,53.8,-6.486328,-4.522364,-4.374432,3.630108,0,0,0,0
7.4,54.0,-6.506522,-4.542748,-4.394948,3.650485,0,0,0,0
7.4,54.2,-6.526715,-4.563132,-4.415514,3.670910,0,0,0,0
7.4,54.4,-6.546908,-4.583515,-4.436128,3.691384,0,0,0,0
7.4,54.6,-6.567100,-4.603898,-4.456790,3.711905,0,0,0,0
7.4,54.8,-6.587291,-4.624281,-4.477500,3.732475,0,0,0,0
7.4,55.0,-6.607481,-4.644663,-4.498260,3.753093,0,0,0,0
7.4,55.2,-6.627671,-4.665045,-4.519067,3.773758,0,0,0,0
7.4,55.4,-6.647860,-4.685426,-4.539922,3.794471,0,0,0,0
7.4,55.6,-6.668048,-4.705808,-4.560826,3.815232,0,0,0,0
7.4,55.8,-6.688235,-4.726188,-4.581777,3.836040,0,0,0,0
7.4,56.0,-6.708422,-4.746569,-4.602777,3.856896,0,0,0,0
7.4,56.2,-6.728608,-4.766949,-4.623824,3.877798,0,0,0,0
7.4,56.4,-6.748793,-4.787329,-4.644919,3.898748,0,0,0,0
7.4,56.6,-6.768978,-4.807708,-4.666061,3.919745,0,0,0,0
7.4,56.8,-6.789162,-4.828087,-4.687251,3.940789,0,0,0,0
7.4,57.0,-6.809345,-4.848466,-4.708488,3.961880,0,0,0,0
7.4,57.2,-6.829527,-4.868844,-4.729773,3.983017,0,0,0,0
7.4,57.4,-6.849709,-4.889222,-4.751104,4.004201,0,0,0,0
7.4,57.6,-6.869889,-4.909600,-4.772483,4.025432,0,0,0,0
7.4,57.8,-6.890069,-4.929977,-4.793909,4.046709,0,0,0,0
7.4,58.0,-6.910248,-4.950354,-4.815381,4.068032,0,0,0,0
7.4,58.2,-6.930427,-4.970730,-4.836899,4.089402,0,0,0,0
7.4,58.4,-6.950605,-4.991106,-4.858465,4.110817,0,0,0,0
7.4,58.6,-6.970782,-5.011482,-4.880076,4.132278,0,0,0,0
7.4,58.8,-6.990958,-5.031857,-4.901734,4.153786,0,0,0,0
7.4,59.0,-7.011133,-5.052232,-4.923439,4.175339,0,0,0,0
7.4,59.2,-7.031308,-5.072607,-4.945189,4.196938,0,0,0,0
7.4,59.4,-7.051482,-5.092981,-4.966985,4.218582,0,0,0,0
7.4,59.6,-7.071655,-5.113355,-4.988826,4.240271,0,0,0,0
7.4,59.8,-7.091827,-5.133729,-5.010714,4.262006,0,0,0,0
7.4,60.0,-7.111999,-5.154102,-5.032647,4.283786,0,0,0,0
7.4,60.2,-7.132170,-5.174474,-5.054626,4.305611,0,0,0,0
7.4,60.4,-7.152340,-5.194847,-5.076649,4.327481,0,0,0,0
7.4,60.6,-7.172509,-5.215219,-5.098718,4.349395,0,0,0,0
7.4,60.8,-7.192677,-5.235590,-5.120832,4.371355,0,0,0,0
7.4,61.0,-7.212845,-5.255962,-5.142992,4.393359,0,0,0,0
7.4,61.2,-7.233012,-5.276332,-5.165195,4.415407,0,0,0,0
7.4,61.4,-7.253179,-5.296703,-5.187444,4.437500,0,0,0,0
7.4,61.6,-7.273344,-5.317073,-5.209736,4.459637,0,0,0,0
7.4,61.8,-7.293508,-5.337443,-5.232074,4.481818,0,0,0,0
7.4,62.0,-7.313672,-5.357812,-5.254456,4.504043,0,0,0,0
7.4,62.2,-7.333835,-5.378181,-5.276882,4.526312,0,0,0,0
7.4,62.4,-7.353997,-5.398550,-5.299351,4.548625,0,0,0,0
7.4,62.6,-7.374158,-5.418918,-5.321865,4.570981,0,0,0,0
7.4,62.8,-7.394319,-5.439286,-5.344423,4.593380,0,0,0,0
7.4,63.0,-7.414478,-5.459653,-5.367024,4.615824,0,0,0,0
7.4,63.2,-7.434638,-5.480020,-5.389669,4.638310,0,0,0,0
7.4,63.4,-7.454795,-5.500387,-5.412357,4.660840,0,0,0,0
7.4,63.6,-7.474953,-5.520753,-5.435089,4.683412,0,0,0,0
7.4,63.8,-7.495109,-5.541119,-5.457863,4.706028,0,0,0,0
7.4,64.0,-7.515265,-5.561484,-5.480680,4.728686,0,0,0,0
7.4,64.2,-7.535419,-5.581849,-5.503541,4.751387,0,0,0,0
7.4,64.4,-7.555573,-5.602213,-5.526444,4.774130,0,0,0,0
7.4,64.6,-7.575727,-5.622578,-5.549390,4.796916,0,0,0,0
7.4,64.8,-7.595879,-5.642941,-5.572378,4.819744,0,0,0,0
7.4,65.0,-7.616031,-5.663305,-5.595409,4.842614,0,0,0,0
7.4,65.2,-7.636181,-5.683668,-5.618482,4.865526,0,0,0,0
7.4,65.4,-7.656331,-5.704031,-5.641596,4.888480,0,0,0,0
7.4,65.6,-7.676480,-5.724393,-5.664753,4.911475,0,0,0,0
7.4,65.8,-7.696628,-5.744755,-5.687952,4.934513,0,0,0,0
7.4,66.0,-7.716775,-5.765116,-5.711192,4.957592,0,0,0,0
7.4,66.2,-7.736922,-5.785477,-5.734473,4.980711,0,0,0,0
7.4,66.4,-7.757068,-5.805838,-5.757796,5.003873,0,0,0,0
7.4,66.6,-7.777212,-5.826198,-5.781160,5.027075,0,0,0,0
7.4,66.8,-7.797356,-5.846558,-5.804565,5.050319,0,0,0,0
7.4,67.0,-7.817499,-5.866917,-5.828012,5.073603,0,0,0,0
7.4,67.2,-7.837641,-5.887276,-5.851499,5.096928,0,0,0,0
7.4,67.4,-7.857783,-5.907635,-5.875027,5.120294,0,0,0,0
7.4,67.6,-7.877923,-5.927993,-5.898595,5.143700,0,0,0,0
7.4,67.8,-7.898063,-5.948350,-5.922204,5.167146,0,0,0,0
7.4,68.0,-7.918201,-5.968708,-5.945852,5.190632,0,0,0,0
7.4,68.2,-7.938339,-5.989065,-5.969541,5.214159,0,0,0,0
7.4,68.4,-7.958477,-6.009421,-5.993270,5.237725,0,0,0,0
7.4,68.6,-7.978612,-6.029777,-6.017039,5.261331,0,0,0,0
7.4,68.8,-7.998748,-6.050133,-6.040847,5.284977,0,0,0,0
7.4,69.0,-8.018882,-6.070488,-6.064695,5.308662,0,0,0,0
7.4,69.2,-8.039016,-6.090843,-6.088582,5.332386,0,0,0,0
7.4,69.4,-8.059149,-6.111197,-6.112508,5.356151,0,0,0,0
7.4,69.6,-8.079280,-6.131551,-6.136474,5.379953,0,0,0,0
7.4,69.8,-8.099411,-6.151905,-6.160478,5.403795,0,0,0,0
7.4,70.0,-8.119541,-6.172257,-6.184521,5.427676,0,0,0,0
7.4,70.2,-8.139669,-6.192610,-6.208603,5.451595,0,0,0,0
7.4,70.4,-8.159798,-6.212963,-6.232723,5.475553,0,0,0,0
7.4,70.6,-8.179925,-6.233314,-6.256882,5.499548,0,0,0,0
7.4,70.8,-8.200051,-6.253665,-6.281078,5.523582,0,0,0,0
7.4,71.0,-8.220177,-6.274021,-6.305313,5.547655,0,0,0,0
7.4,71.2,-8.240301,-6.294421,-6.329586,5.571765,0,0,0,0
7.4,71.4,-8.260426,-6.314872,-6.353896,5.595913,0,0,0,0
7.4,71.6,-8.280548,-6.335375,-6.378243,5.620099,0,0,0,0
7.4,71.8,-8.300670,-6.355930,-6.402628,5.644323,0,0,0,0
7.4,72.0,-8.320790,-6.376537,-6.427051,5.668587,0,0,0,0
7.4,72.2,-8.340911,-6.397195,-6.451510,5.692890,0,0,0,0
7.4,72.4,-8.361030,-6.417905,-6.476007,5.717232,0,0,0,0
7.4,72.6,-8.381147,-6.438666,-6.500540,5.741612,0,0,0,0
7.4,72.8,-8.401269,-6.459479,-6.525110,5.766031,0,0,0,0
7.4,73.0,-8.421430,-6.480343,-6.549716,5.790489,0,0,0,0
7.4,73.2,-8.441640,-6.501257,-6.574358,5.814984,0,0,0,0
7.4,73.4,-8.461899,-6.522223,-6.599037,5.839518,0,0,0,0
7.4,73.6,-8.482205,-6.543239,-6.623752,5.864089,0,0,0,0
7.4,73.8,-8.502562,-6.564306,-6.648502,5.888699,0,0,0,0
7.4,74.0,-8.522965,-6.585424,-6.673288,5.913346,0,0,0,0
7.4,74.2,-8.543419,-6.606592,-6.698110,5.938030,0,0,0,0
7.4,74.4,-8.563919,-6.627810,-6.722966,5.962751,0,0,0,0
7.4,74.6,-8.584469,-6.649079,-6.747858,5.987509,0,0,0,0
7.4,74.8,-8.605065,-6.670398,-6.772785,6.012304,0,0,0,0
7.4,75.0,-8.625710,-6.691766,-6.797747,6.037136,0,0,0,0
7.4,75.2,-8.646403,-6.713185,-6.822743,6.062005,0,0,0,0
7.4,75.4,-8.667144,-6.734653,-6.847774,6.086909,0,0,0,0
7.4,75.6,-8.687932,-6.756171,-6.872839,6.111849,0,0,0,0
7.4,75.8,-8.708767,-6.777739,-6.897939,6.136826,0,0,0,0
7.4,76.0,-8.729650,-6.799356,-6.923072,6.161838,0,0,0,0
7.4,76.2,-8.750580,-6.821021,-6.948239,6.186886,0,0,0,0
7.4,76.4,-8.771558,-6.842736,-6.973440,6.211969,0,0,0,0
7.4,76.6,-8.792582,-6.864501,-6.998674,6.237087,0,0,0,0
7.4,76.8,-8.813653,-6.886314,-7.023942,6.262241,0,0,0,0
7.4,77.0,-8.834771,-6.908175,-7.049242,6.287429,0,0,0,0
7.4,77.2,-8.855936,-6.930086,-7.074575,6.312652,0,0,0,0
7.4,77.4,-8.877147,-6.952045,-7.099942,6.337909,0,0,0,0
7.4,77.6,-8.898405,-6.974052,-7.125340,6.363200,0,0,0,0
7.4,77.8,-8.919709,-6.996108,-7.150772,6.388525,0,0,0,0
7.4,78.0,-8.941059,-7.018212,-7.176236,6.413885,0,0,0,0
7.4,78.2,-8.962456,-7.040364,-7.201731,6.439278,0,0,0,0
7.4,78.4,-8.983898,-7.062563,-7.227259,6.464705,0,0,0,0
7.4,78.6,-9.005386,-7.084811,-7.252818,6.490164,0,0,0,0
7.4,78.8,-9.026920,-7.107106,-7.278409,6.515657,0,0,0,0
7.4,79.0,-9.048501,-7.129448,-7.304031,6.541183,0,0,0,0
7.4,79.2,-9.070126,-7.151839,-7.329684,6.566741,0,0,0,0
7.4,79.4,-9.091797,-7.174276,-7.355368,6.592332,0,0,0,0
7.4,79.6,-9.113513,-7.196760,-7.381083,6.617955,0,0,0,0
7.4,79.8,-9.135274,-7.219292,-7.406829,6.643610,0,0,0,0
7.4,80.0,-9.157081,-7.241870,-7.432605,6.669298,0,0,0,0
7.4,80.2,-9.178932,-7.264494,-7.458411,6.695017,0,0,0,0
7.4,80.4,-9.200828,-7.287166,-7.484248,6.720767,0,0,0,0
7.4,80.6,-9.222769,-7.309884,-7.510114,6.746549,0,0,0,0
7.4,80.8,-9.244754,-7.332648,-7.536010,6.772362,0,0,0,0
7.4,81.0,-9.266784,-7.355459,-7.561935,6.798206,0,0,0,0
7.4,81.2,-9.288858,-7.378315,-7.587890,6.824080,0,0,0,0
7.4,81.4,-9.310977,-7.401218,-7.613873,6.849986,0,0,0,0
7.4,81.6,-9.333139,-7.424166,-7.639886,6.875921,0,0,0,0
7.4,81.8,-9.355346,-7.447160,-7.665928,6.901886,0,0,0,0
7.4,82.0,-9.377596,-7.470200,-7.691998,6.927882,0,0,0,0
7.4,82.2,-9.399890,-7.493284,-7.718097,6.953907,0,0,0,0
7.4,82.4,-9.422228,-7.516414,-7.744224,6.979961,0,0,0,0
7.4,82.6,-9.444610,-7.539589,-7.770379,7.006045,0,0,0,0
7.4,82.8,-9.467033,-7.562809,-7.796561,7.032158,0,0,0,0
7.4,83.0,-9.489502,-7.586074,-7.822771,7.058300,0,0,0,0
7.4,83.2,-9.512012,-7.609384,-7.849009,7.084470,0,0,0,0
7.4,83.4,-9.534566,-7.632738,-7.875274,7.110669,0,0,0,0
7.4,83.6,-9.557163,-7.656137,-7.901566,7.136896,0,0,0,0
7.4,83.8,-9.579803,-7.679579,-7.927884,7.163150,0,0,0,0
7.4,84.0,-9.602484,-7.703066,-7.954230,7.189433,0,0,0,0
7.4,84.2,-9.625209,-7.726597,-7.980601,7.215743,0,0,0,0
7.4,84.4,-9.647975,-7.750172,-8.006999,7.242081,0,0,0,0
7.4,84.6,-9.670784,-7.773790,-8.033423,7.268445,0,0,0,0
7.4,84.8,-9.693635,-7.797452,-8.059873,7.294837,0,0,0,0
7.4,85.0,-9.716528,-7.821158,-8.086348,7.321255,0,0,0,0
7.4,85.2,-9.739463,-7.844906,-8.112848,7.347700,0,0,0,0
7.4,85.4,-9.762439,-7.868698,-8.139374,7.374171,0,0,0,0
7.4,85.6,-9.785457,-7.892533,-8.165925,7.400668,0,0,0,0
7.4,85.8,-9.808517,-7.916410,-8.192500,7.427191,0,0,0,0
7.4,86.0,-9.831616,-7.940331,-8.219100,7.453739,0,0,0,0
7.4,86.2,-9.854758,-7.964293,-8.245725,7.480313,0,0,0,0
7.4,86.4,-9.877941,-7.988298,-8.272372,7.506911,0,0,0,0
7.4,86.6,-9.901164,-8.012345,-8.299045,7.533535,0,0,0,0
7.4,86.8,-9.924429,-8.036435,-8.325741,7.560184,0,0,0,0
7.4,87.0,-9.947734,-8.060566,-8.352460,7.586856,0,0,0,0
7.4,87.2,-9.971079,-8.084740,-8.379203,7.613553,0,0,0,0
7.4,87.4,-9.994464,-8.108954,-8.405968,7.640274,0,0,0,0
7.4,87.6,-10.017890,-8.133210,-8.432756,7.667019,0,0,0,0
7.4,87.8,-10.041356,-8.157508,-8.459567,7.693787,0,0,0,0
7.4,88.0,-10.064861,-8.181847,-8.486401,7.720578,0,0,0,0
7.4,88.2,-10.088407,-8.206225,-8.513256,7.747393,0,0,0,0
7.4,88.4,-10.111992,-8.230646,-8.540133,7.774230,0,0,0,0
7.4,88.6,-10.135616,-8.255108,-8.567032,7.801090,0,0,0,0
7.4,88.8,-10.159280,-8.279609,-8.593952,7.827972,0,0,0,0
7.4,89.0,-10.182982,-8.304152,-8.620893,7.854876,0,0,0,0
7.4,89.2,-10.206725,-8.328733,-8.647856,7.881802,0,0,0,0
7.4,89.4,-10.230506,-8.353355,-8.674839,7.908750,0,0,0,0
7.4,89.6,-10.254325,-8.378017,-8.701843,7.935719,0,0,0,0
7.4,89.8,-10.278183,-8.402719,-8.728868,7.962708,0,0,0,0
7.4,90.0,-10.302080,-8.427462,-8.755911,7.989719,0,0,0,0
7.6,0.0,-1.061812,0.996588,-0.471011,-0.394735,0,0,0,0
7.6,0.2,-1.082145,0.976133,-0.483135,-0.380766,0,0,0,0
7.6,0.4,-1.102478,0.955677,-0.495256,-0.366812,0,0,0,0
7.6,0.6,-1.122810,0.935222,-0.507376,-0.352873,0,0,0,0
7.6,0.8,-1.143142,0.914768,-0.519494,-0.338951,0,0,0,0
7.6,1.0,-1.163474,0.894313,-0.531610,-0.325045,0,0,0,0
7.6,1.2,-1.183805,0.873858,-0.543723,-0.311155,0,0,0,0
7.6,1.4,-1.204136,0.853404,-0.555834,-0.297281,0,0,0,0
7.6,1.6,-1.224466,0.832950,-0.567942,-0.283425,0,0,0,0
7.6,1.8,-1.244796,0.812496,-0.580211,-0.269587,0,0,0,0
7.6,2.0,-1.265126,0.792043,-0.592341,-0.255766,0,0,0,0
7.6,2.2,-1.285455,0.771589,-0.604472,-0.241773,0,0,0,0
7.6,2.4,-1.305784,0.751136,-0.616602,-0.227952,0,0,0,0
7.6,2.6,-1.326112,0.730683,-0.628731,-0.214146,0,0,0,0
7.6,2.8,-1.346440,0.710230,-0.640860,-0.200354,0,0,0,0
7.6,3.0,-1.366768,0.689777,-0.652987,-0.186578,0,0,0,0
7.6,3.2,-1.387095,0.669325,-0.665114,-0.172817,0,0,0,0
7.6,3.4,-1.407422,0.648872,-0.677240,-0.159071,0,0,0,0
7.6,3.6,-1.427749,0.628420,-0.689365,-0.145342,0,0,0,0
7.6,3.8,-1.448075,0.607968,-0.701488,-0.131629,0,0,0,0
7.6,4.0,-1.468401,0.587517,-0.713609,-0.117932,0,0,0,0
7.6,4.2,-1.488726,0.567065,-0.725729,-0.104252,0,0,0,0
7.6,4.4,-1.509051,0.546614,-0.737847,-0.090590,0,0,0,0
7.6,4.6,-1.529375,0.526163,-0.749963,-0.076945,0,0,0,0
7.6,4.8,-1.549699,0.505712,-0.762077,-0.063317,0,0,0,0
7.6,5.0,-1.570023,0.485261,-0.774188,-0.049708,0,0,0,0
7.6,5.2,-1.590346,0.464810,-0.786297,-0.036117,0,0,0,0
7.6,5.4,-1.610669,0.444360,-0.798403,-0.022356,0,0,0,0
7.6,5.6,-1.630992,0.423910,-0.810676,-0.008766,0,0,0,0
7.6,5.8,-1.651314,0.403460,-0.822805,0.004809,0,0,0,0
7.6,6.0,-1.671636,0.383010,-0.834934,0.018368,0,0,0,0
7.6,6.2,-1.691957,0.362561,-0.847062,0.031911,0,0,0,0
7.6,6.4,-1.712278,0.342111,-0.859190,0.045438,0,0,0,0
7.6,6.6,-1.732598,0.321662,-0.871317,0.058949,0,0,0,0
7.6,6.8,-1.752919,0.301213,-0.883443,0.072443,0,0,0,0
7.6,7.0,-1.773238,0.280765,-0.895568,0.085921,0,0,0,0
7.6,7.2,-1.793558,0.260316,-0.907692,0.099381,0,0,0,0
7.6,7.4,-1.813876,0.239868,-0.919815,0.112824,0,0,0,0
7.6,7.6,-1.834195,0.219420,-0.931937,0.126249,0,0,0,0
7.6,7.8,-1.854513,0.198972,-0.944056,0.139656,0,0,0,0
7.6,8.0,-1.874830,0.178524,-0.956174,0.153045,0,0,0,0
7.6,8.2,-1.895148,0.158076,-0.968290,0.166415,0,0,0,0
7.6,8.4,-1.915465,0.137629,-0.980404,0.179766,0,0,0,0
7.6,8.6,-1.935781,0.117182,-0.992516,0.193289,0,0,0,0
7.6,8.8,-1.956097,0.096735,-1.004625,0.206639,0,0,0,0
7.6,9.0,-1.976412,0.076288,-1.016732,0.219972,0,0,0,0
7.6,9.2,-1.996728,0.055842,-1.028836,0.233289,0,0,0,0
7.6,9.4,-2.017042,0.035396,-1.041114,0.246591,0,0,0,0
7.6,9.6,-2.037357,0.014950,-1.053241,0.259875,0,0,0,0
7.6,9.8,-2.057670,-0.005496,-1.065368,0.273143,0,0,0,0
7.6,10.0,-2.077984,-0.025942,-1.077495,0.286394,0,0,0,0
